Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
4477,10,0.451706886,폰조심하세요..ㅋㅋ ,0.410791918,2,1,0.548293114
4479,10,0.572706819,세상에서 가장 완벽한 물건은 핸드폰이다 ,0.241102043,2,1,0.427293181
4480,10,0.995960832,진짜 너무재밌었습니닺ㅋㅋㅋㄱ 유해진 넘 웃겨 ,0.476821469,2,1,0.004039168
4481,10,0.57488215,긴장감  재미  감동 다 잡은.그런데 보고나면 쓸쓸해지는 영화.우리는 누구나 완벽한 타인들 속에서 살아간다는걸 되새기게 되니까.. ㅜㅜ ,0.577350269,2,1,0.42511785
4482,9,0.950124383,믿고보는 유해진! 너무 웃겨서 눈물 날뻔. 오버스러운 부분도 있었지만 생각도 하게되고. 완벽한타인 이란 제목이 딱인 영화. ,0.43496716,2,1,0.050124383
4483,10,0.892819762,재밌지만 뭔가 좀 ㅋㅋㅋ 분명 영화는 엄청 재밌어요 ,-0.231519116,2,1,0.107180238
4484,10,0.990324855,진짜너무재밌게봄ㅋㅋ진짜안보면후회할영화 ,0.463175458,2,1,0.009675145
4485,10,0.517244518,올해 첨으로 제대로 웃음 ,0.207191353,2,1,0.482755482
4486,10,0.922820926,끝은 씁쓸하지만 재밋다!정말 그 식탁에 있다온 느낌이다 ,0.632455532,2,1,0.077179074
4487,10,0.964351296,무료한 삶의 인간의 본심을 드려다볼 수 있었던 솔직한 영화. 웃기도 웃었지만 우리의 편견과 눈빛도 다시한번 생각해 볼 수 있었던 영화. 배우들이 다했다. 고작 예쁜 집 식탁위에서... 그리고 대본보다는 애드립이지 않았을까 싶었다 대사들이 전부 ,0.18780518,2,1,0.035648704
4488,10,0.179922163,부부사이나 커플사이라면 보지않는걸 추천 ,0.25819889,2,1,0.820077837
4489,10,0.333844006,움찔 아찔 덜덜 시무룩 현타 ,0.252587628,2,1,0.666155994
4490,9,0.997536957,가볍게 보기 좋은 영화!! 웃음. 포인트가 너무 많아서 재미있었음 ,-0.774596669,2,1,0.097536957
4491,9,0.503671229,영화보면서 오랜만에 많이 웃었다. 결말도 맘에 들고 ,0.099733409,2,1,0.396328771
4493,8,0.718618095,유해진 완죤 재미지다.다만 삼성광고 같은 냄새가 ㅋㅋ ,0.080903983,2,1,0.081381905
4494,10,0.898318172,존잼ㅋㅋ유해진 연기개웃곀ㅋㅋㅋㅋ 시간가는줄 모르고 봤네; ,0.4597285,2,1,0.101681828
4495,10,0.107932687,간만에 한국영화보고 돈 안아까웠음 영화에선 좀 극단적인 면이 있었지만 충분히 공감은 할듯 ,0.55096681,2,1,0.892067313
4497,10,0.922560692,영화가 아주 깔끔하고 좋아요! ,0.6,2,1,0.077439308
4498,10,0.988866985,연기잘하는 배우님들 존경해요화려하지않아도 너무재밌다는게 너무나 기분이좋아요강추평생 영화평 첨남겨봐요ㅎ ,0.866025404,2,1,0.011133015
4499,10,0.587683976,초중반 엄청웃다가 뒤로갈수록 생각이 많아지는영화 ,0.654653671,2,1,0.412316024
4500,10,0.994937718,이계절에 정말 잘어울리는영화최고의 배우들의 연기로만 본 영화였다 꿀잼 ,0.353553391,2,1,0.005062282
4501,10,0.973136067,재밌습니다 관람전 인물들 이름 정도 외워두면 더 재밌겠습니다ㅋㅋ ,0.334363335,2,1,0.026863933
4502,9,0.045370281,돈처발르구 좌파 코스프레하는 쓰레기 영화에 비하면 정말 걸작영화다. ,0.145149364,2,1,0.854629719
4503,10,0.945864797,생전 처음으로 리뷰남김. 강추 재밋어요 너무웃김 ,0.88273483,2,1,0.054135203
4504,10,0.81282866,중반에정말웃다가 마지막에 씁쓸한 현실ㅠㅠ ,0.27113548,2,1,0.18717134
4505,10,0.899789214,11월의 첫날부터 스트레스 받았는데 2시간이 너무 웃기고 재밌는 영화였습니다.. 두번 본다고 해도 질리지 않네요..^^ ,0.028005602,2,1,0.100210786
4506,10,0.819226205,오랜만에 존나 웃었네ㅋㅋㅋ 배우들 연기력 정말좋다 ,0.576858666,2,1,0.180773795
4507,10,0.994533658,아 진짜 너무 웃기고 ㅋㅋ 배우 연기력 지리구요 ㅋㅋ간만에 엄청 좋은 영화 건졌습니다 ,0.783929496,2,1,0.005466342
4508,10,0.983136892,다들 연기 최고지만 그중에서도 단연 유해진!보면서 진짜 웃다가 배아팠음 생각을 많이 하게 하는? 영화인듯! 정말 우리가 가장가깝다고 생각하는 누군가에게도 완벽한 타인이 아닐까 하는 생각이 드네요 ,0.109108945,2,1,0.016863108
4509,9,0.5031479,우리는 어쩌면 가족과 친구끼리 일정거리를 두는 남남의 삶을 살고 있진 않을까?! ,0.368983361,2,1,0.3968521
4510,10,0.981311202,재밌어요.계속 빵빵터지면서도 뒤로 갈수록 불안한 마음이 커지는 영화 ,0.643778123,2,1,0.018688798
4512,10,0.568885267,봐라 설명이 필요없다~ 좀비물 매냐가 창궐 포기하고 꿩대신 닭으로 선택했는데   몇년만에 단 1초도 아깝지 않은 영화에 엄지척했다. ,0.354604072,2,1,0.431114733
4513,8,0.844070792,일단 연기는 최고 몰입최고 개그는 부부들만 공감할듯 ,0.4597285,2,1,0.044070792
4514,10,0.999735355,완벽한 시나리오 오랜만에 극장 안에서 맘껏 웃었던 영화였다. 결말도 좋고 배우 연기도 잘하고 최근 몇 년간 본 영화 중 최고로 재미있었다 ,0.746419293,2,1,0.000264645
4515,9,0.442340374,결국 가정을 박살낸다는거잖아... ,0.501869445,2,1,0.457659626
4516,10,0.517244518,꿀잼영허ㅏ강추강추야 ,0.816496581,2,1,0.482755482
4517,10,0.618353486,참 맛깔나는 연기~ 탄탄한 스토리. 대사 2시간이 어찌지나간건지~~ ,0.341039467,2,1,0.381646514
4518,10,0.757146239,오랜만에 영화보면서 많이웃엇어요 ,0.25819889,2,1,0.242853761
4519,9,0.594867229,음 와우 참 잼남.. 잘 짜여진 톱니바퀴같은 영화..와우 ,0.339297006,2,1,0.305132771
4520,10,0.47875154,모르는 게  약이다!!! ,0.242958696,2,1,0.52124846
4521,10,0.383876473,내 자신과 주변 사람들 세상 사람들까지 생각하게 만드는 영화였어요 ,0,2,1,0.616123527
4522,10,0.221261442,촬영 장소? 스케일? 다른 거 다 필요 없다. 최고의 배우들이 자그마한 식탁 위에서 최상의 요리를 만들어냈다. 어떠한 양념  조미료도 필요하지 않았 ,0.039396782,2,1,0.778738558
4523,10,0.991454124,창궐보다 훨 재밌다 그리고 교훈을 줌 ㅋㅋㅋ다시보고싶은 영화 ,0.866025404,2,1,0.008545876
4524,9,0.989981651,유해진 염정아님 연기 몰입되고 나름긴장도되고 웃음도 있고 재밌게잘봤어요 ,0.316227766,2,1,0.089981651
4525,7,0.529577494,관객들까지 좀 어수선하긴한데 유해진  조진웅의 연기가b ,0.264320834,2,1,0.170422506
4526,10,0.863640904,많이 웃으며 상상속의 또다른 현실을 잘 엮어 재미있었네요. ,0.251976315,2,1,0.136359096
4527,10,0.961474657,여태 본영화중 손가락에 꼽을 만큼 괜찮았다!! ,0.651158596,2,1,0.038525343
4528,10,0.526339173,영화는 재미있는데 4-50대 아줌마들이 점령해서 엄청 시끄럽게  자기들끼리 이야기하고 웃는데 너무 짜증났음. 매너좀지킵시다 ,0.699973974,2,1,0.473660827
4529,9,0.987994015,재밌음 웃음 감덩 긴장재밌어요 보세용 ,0.866025404,2,1,0.087994015
4530,10,0.99647367,정말 재밋엉요 꼭보세요 추천입니다 ㅋㅋㅋ ,0.61407011,2,1,0.00352633
4531,10,0.930712104,올해본것중엔 손가락안에드는영화임!웃기기도하지만 현실속에 부부관계를 다시한번 생각하고 소중히 생각해야한다는 메시지가 깔린영화!9점대 받기에충분한영화 ,0.866025404,2,1,0.069287896
4532,10,0.4860937,소원해진 부부관계 때문에 아침에 혼자 가서 본 영화부부 역시 완벽한 타인으로 인정해야 화목한 가정을 이룰 수 있다는 깊은 감동과  재미를  만끽한 영화이서진  역시  멋짐소재. 캐릭터 모두 완벽 ,0.295906535,2,1,0.5139063
4533,10,0.99922502,진짜재밌다 넘나재밌다 또보고싶다 ,0.670820393,2,1,0.00077498
4534,10,0.896624088,각본의 힘이 참 큰 듯. 말이 필요없다. 너무 재미있음. ,-0.131013944,2,1,0.103375912
4535,10,0.962797999,쉴틈없이 배잡고 웃으면서도 한편으론 현실얘기같이 공감되서 슬픈 영화였네요 10점드릴게요 ~ ,0.071825573,2,1,0.037202001
4536,8,0.419203073,재미있네요~^^큰기대없이 그냥 보시면되어요..줌마들이 보기에 약간 웃프 영화 ,0.294557049,2,1,0.380796927
4537,9,0.02768743,코미디에 너무 웃기다는 소리만 듣고 영화를 딱봣는데 정말 영화관 관람객과 함께 다 웃었어요 근데 뭔가 약간 내가 거기앉아서 있는듯한느낌 ? 남자친구랑 영화다보고 느낌이 참 묘하더라구요 스토리구성은 그저그렇고 그냥 웃기긴 진짜 웃겨요 ,0.5,2,1,0.87231257
4538,8,0.348346591,영화 본 중에 제일 숨넘어가듯 웃었어요.내용은 심각한데 웃음 포인트가 튀지 않고불편할 수 있는 내용임에도 불구하고 타인에 대한 공감되는 스토리로 즐겁게 관람할 수 있었어요. ,0,2,1,0.451653409
4539,10,0.945395768,볼만함~~!!!난 얼마나 오픈 할 수있는 사람인지... ,0.081389627,2,1,0.054604232
4541,10,0.947640777,진짜 재밌다ㅋㅋㅋ실컷웃음ㅋㅋㅋ마지막부분이 이상하다고 하는데생각하기 나름인듯ㅋㅋ ,0.724568837,2,1,0.052359223
4542,10,0.331719637,영화관에서 이렇게 웃은거 처음이었어요 동생이랑 봤는데 동생 때리면서 웃어서 미안 ,0.275896698,2,1,0.668280363
4543,8,0.497077465,보는 내내 긴장하게되네요ㅋㅋ웃으며 보긴했는데 뭔가 끝은 찝찝하네요 ,0.632702002,2,1,0.302922535
4544,10,0.992112637,꿀잼!! 진짜 잼있어요코믹 감동 꼭보세요 두번보세요 ,0.882589959,2,1,0.007887363
4545,10,0.999916852,최고의 배우 최고의 연기력이면  모든게 된다! 최고최고! 다같이 빵빵터져서 깜놀했어요 ㅋ 역대급 유해진 코미디 같아요! 30-40 대 강추 드립니당ㅋㅋ ,0.130930734,2,1,8.31E-05
4546,10,0.269523442,묘한 기류가 끊임없이 흐른다. ,-0.335410197,2,1,0.730476558
4547,9,0.780435562,혼자서 봤는데  빵빵터졌어요있을것같은 일이라니... ㅋㅋㅋ 킬링타임용으론 추천입니다 ,-0.288675135,2,1,0.119564438
4548,10,0.991943002,완전 재밌어욬ㅋ??ㅋ??ㅋ??ㅋ?? 그냥 진지하게 말고 가볍게 웃으러 보러 가는 정도 ! 살짝 야시꾸리한 장면들 나오니 가족 영화보단 친구들끼리 가는 걸 추천해요 ㅋㅋ??ㅋ??ㅋ??ㅋ??ㅋ?? 꿀잼임 !! 영화관 이렇게 빵빵 터지는거 오랜만 . ,0.334946923,2,1,0.008056998
4549,10,0.930455685,재밌었어요 대박 날 영화임 ,0.688102353,2,1,0.069544315
4550,10,0.531467736,57세 키티잠옷ㅋㅋㅋ ,0.648979105,2,1,0.468532264
4551,10,0.196734518,알려져서는 안될 너무 솔직한 진실들은 묻어두는 것이 때로는 좋다. 유해진님 연기 너무 웃겨서 무릎 치면서 웃었네요. ,0.180039484,2,1,0.803265482
4552,10,0.994202971,와 진짜 생각없이 봤다가 너무 재미있어요 강추입니다 ,0.948683298,2,1,0.005797029
4553,10,0.973325253,도입부에서는 재밌고 유쾌하지만 가면 갈수록 오싹해지는 장면들이 많아지네요 ㅋㅋㅋ 영화가 주고자 하는 메시지도 뚜렷하게 느껴지고 참 괜찮은 영화입니다 ,0.948683298,2,1,0.026674747
4554,10,0.908781648,시간가는줄 모르고 봄~~ ,0.508959469,2,1,0.091218352
4556,10,0.55033344,유해진 능청스런 연기 기가 맥힙니다~~ 영화 내내 최소 세번은 터집니다ㅋㅋㅋ ,0.130930734,2,1,0.44966656
4557,10,0.989577174,이서진씨 때문에 봤는데너무 재밌고 좋았어요 ,0.625465513,2,1,0.010422826
4559,10,0.999688864,너무 재밌게 봤네요 가볍게 보기 좋습니다~ ㅎㅎ ,0.61465764,2,1,0.000311136
4561,10,0.981457591,넘 재밌음 영화관이 웃음으로 가득 강추 !!! ,0.210818511,2,1,0.018542409
4563,10,0.606895208,올만에 극장에서 계속 웃은영화ㅋㅋㅋㅋ사람 많은극장에서보는걸 추천함 ,0,2,1,0.393104792
4564,10,0.998774171,넘 재밌어요~배우들 연기가 최고!!!! ,0.400891863,2,1,0.001225829
4565,8,0.989979148,재밌습니다!보세요~~ ,0.63620901,2,1,0.189979148
4567,10,0.424149156,오랫만에  공감하며 즐겁게  웃으며본것같네요~~~^^ ,0.508313195,2,1,0.575850844
4568,10,0.515681982,ㅋㅋ아 진심 배꼽빠지는줄ㅋㅋ겁나 웃겨 ,0.310773816,2,1,0.484318018
4569,10,0.95778513,보는 내낸 긴장감 그리고 빵빵 터지는 웃음~강추합니다.오랜만에 유쾌한 영화 잘 보고 왔어요.. ,-0.191485422,2,1,0.04221487
4570,10,0.991114616,연기와 스토리로 빈틈없이 꽉 채운 영화! 대게 아무리 잘 만들어진 영화라도 러닝타임이 길어지면 어느 순간 늘어지기 마련인데   이 영화는 관객들이 꽤 긴 시간 다양한 에피소드를 따라가야함에도 불구하고 매 순간이 흥미롭습니다.꼭 보세요 두번보세요!! ,0.9258201,2,1,0.008885384
4571,10,0.975245714,진짜 웃픈 영화... 연기 너무 다들 잘해서 몰입감도 대단하고 각각의 캐릭터가 참 좋다 ,0.548471846,2,1,0.024754286
4572,10,0.851656914,진짜 왠만하면 평점 안다는데 개꿀잼 여러분 꼭봐주세요 ,0.701014696,2,1,0.148343086
4573,10,0.989620626,혼자영화보가 오랜만에 꺽꺽거리며 웃었다.벨소리 울때마다 느끼는 긴장감도 있었다.인셉션도 생각나고 재밌더군 ,0.220530829,2,1,0.010379374
4577,8,0.789457977,간만에 잘봤다 창궐같은 영화를 덮어주는 웰메이드 ,0.529611182,2,1,0.010542023
4578,10,0.638117611,신랑과 같이 봐도 꿀잼임 ,-0.866025404,2,1,0.361882389
4579,10,0.996639609,간만에 넘 재밌게 본 영화네여 기대많이하고 개봉날 되지마자 봤는데기대보다 재미남ㅋㅋㅋ ,0.776289684,2,1,0.003360391
4580,10,0.542079866,보는내내 내가 더 불편하더라ㅋㅋㅋㅋ ,0.525271078,2,1,0.457920134
4581,10,0.673375964,내일 9시 출근인데 10시 영화라서 볼까말까 고민하다가 결국 봤는데 안봤으면 대가리 박고 후회할 영화 정말정말 집안에서만 이뤄지는 영화지만 공포 감동 코미디 셋 다 완벽 관 안에서 관객들 반응보면 답 나오죠? ,0.600099198,2,1,0.326624036
4582,9,0.986670077,올해본 영화 중에는 제일 재밌네요. 유해진 배우 애드립인지 연기인지..역시 천만배우.. ,0.762061167,2,1,0.086670077
4584,10,0.992496729,진짜 재밌었어요!!! 완전 현실적.. ,0.369937183,2,1,0.007503271
4585,10,0.552155435,한국영화 정말 오랜만에 수작이 나왔다... ,0.780181114,2,1,0.447844565
4586,10,0.968571067, 방금신랑이랑 보고왔어요^^ 연기를 다들 너무 잘하네요~~ ,0.866025404,2,1,0.031428933
4587,10,0.594353974,독전의 충격을 잊어버림...감독이 천재 편집천재 대본천재 배우들의 연기... 미치게 재밋다 ,0.326258071,2,1,0.405646026
4588,10,0.574265659,우리의 현실을 보여주는 영화 ,0.474341649,2,1,0.425734341
4589,10,0.942682624,시원하게 웃기도하고 장면에 몰입되어 깊이 생각도 해볼수있는 영화. 참고로 올해본 영화 중 가장 크게웃었다 ㅎㅎ ,0.570110642,2,1,0.057317376
4590,10,0.635400176,인간들이 지니고 있는 이중성의 마음을 완벽에가까이 표현되었네요   추천합니다 ,0.45816491,2,1,0.364599824
4592,9,0.626959324,소재가 참신했고 전체적으로 배우들의 연기가 좋았다. 즐겁고  공감되고  메세지가 있다. 완벽한 타인은 바로 나. ,0.178889115,2,1,0.273040676
4595,10,0.769929051,대박웃기다. ㅋㅋㅋ보조개수술한지 얼마안되서 웃으면 안되는디...한쪽볼 풀린듯 ㅠㅠ 영화관사람들 다웃고 난리남ㅋㅋㅋ근데마지막은...현실을 깨달으니 뭔가 씁쓸하네요ㅠ ,0.22148654,2,1,0.230070949
4596,8,0.879316449,시나리오 대박입니다..출연진의 개성 연기와 섬세한 내면읽기가 고수의 느낌이 드네요..아주 볼만한 영화입니다.추천 ,0.398355779,2,1,0.079316449
4597,2,0.314263076,참신한 스토리지만 유치하다 ,0.469488422,2,1,0.114263076
4598,10,0.878665805,현실에서 일어날 수 있는 이야기 웃긴장면들이 많아서 시간 순삭. ,0.5,2,1,0.121334195
4599,10,0.99131459,영화를 보고나니 놓친 장면들이 생각나요. 한번 더 보고 싶네요. 근래 본 영화중 가장 재미있었어요~ ,0.365148372,2,1,0.00868541
4600,6,0.633942246,배우들연기도좋았지만 촬영 각도나 편집이 진짜 센스있어서 더 영화를 살릴수있었던것같아요 ,0.356362784,2,1,0.033942246
4601,9,0.87520659,난는 웃으면서 잘봤네요 ㅋ ,0.440296986,2,1,0.02479341
4603,10,0.88864696,믿을수있는 친구들이랑 아무생각없이 볼수있는 영화! ,0.178179474,2,1,0.11135304
4605,9,0.153488666,시간가는게 아까울 정도로 웃겼다. 코미디는 역시 유해진이다. ,0.220507241,2,1,0.746511334
4606,10,0.678517938,와..진심 기대 1도 안했는데 나름의 반전도있고 존잼입니다ㅠㅠ ,0.551250276,2,1,0.321482062
4608,10,0.869205534,유해진씨 역시 유쾌하심~ 이서진씨 욕하는건 처음보네요ㅎ 문화의날?이라고 티켓가격 반으로 보고 좋다앙~^^ ,0.894427191,2,1,0.130794466
4609,10,0.653493881,요즘 본 영화중에 제일꿀잼 ,0.67363307,2,1,0.346506119
4610,10,0.561568141,드립 하나 하나에 다 터진다 ㅋㅋ ,0.749110958,2,1,0.438431859
4611,10,0.907815337,그냥 완전 쟈밌어요 꼭 보세요 ,0.9258201,2,1,0.092184663
4613,7,0.778488398,기대를 너무많이하고 봐서 그런지..생각보다는 덜 웃겨씀ㅠㅠ그래도 나쁘지않은영화 !!! ,0.853246918,2,1,0.078488398
4614,9,0.703039408,마무리가 살짝 아쉬웠지만 이정도면 훌륭한 수작. ,0.100778419,2,1,0.196960592
4615,10,0.74642235,완전 잼있게 봤네요 보는내내 잼있고 가슴 쫄리고 끝나고는 진지하게 생각하게 만드는 영화 ,-0.378411504,2,1,0.25357765
4617,9,0.996241152,요고 퍼펙트 스트레인지가 원작이라는데 오늘 극장에서 너무 재밌게 봐서원작도 볼려구요~ ,0.086406826,2,1,0.096241152
4618,8,0.764454842,작은 식탁에서 펼쳐지는 거대한 이야기! ,0.540898723,2,1,0.035545158
4619,8,0.231853127,배우들 연기는 정말 좋았고  결말이 쪼끔...음... ,0.737864787,2,1,0.568146873
4620,10,0.397374481,비밀의 나를 알려 하지 마라 ,0.631041379,2,1,0.602625519
4621,6,0.628527999,이서진...ㅋㅋㅋ ㅋ ,0.518874522,2,1,0.028527999
4622,7,0.357472539,꽤 재밌게봤는데 게이에 대한 미화가 많은 영화다 게이와 변태는 다른부류이다? 얼핏들으면 여자를 남자로바껴진거뿐이어 보이지겠지만 실상은 변태성행위가 다수를차지한다 ,0.448484864,3,2,0.342527461
4623,7,0.454757869,이토록 깨지기 쉬운 빙판같은 인간관계 ,0.282918159,3,2,0.245242131
4625,10,0.31817776,기대 안 하고 봤다가 웃다 울었네. 그리고... ,0.287069203,3,2,0.68182224
4626,10,0.390938878,미안하지만 저게 현실이다.. 하지만 안그런 사람들도 많으니 지금 옆에있는 사람을 의심할필요없다.. 그냥 서로 모른척 살아라.. 필요이상으로 알아봤자 상처만 생길뿐.. ,0.47742811,3,2,0.609061122
4627,8,0.977166414,재미신선함메시지과하지 않게 잘 버무렸어요.좋아하는 사람과 함께 보기에 충분한 영화였어요기분 좋은 여운이 남네요 : )가짜- ,-0.316227766,3,2,0.177166414
4628,10,0.697490454,장소이동 없이도 이렇게 완벽할 수 있는건 작가의 힘 ,0.274826034,3,2,0.302509546
4629,8,0.284633636,야 수현이가 쓴 글 남자주인공 그거 고시생 시절 너야 ,0.561186853,3,2,0.515366364
4630,8,0.149840385,꿀잼    남친이랑 봐도 솔직히 서로 완전히 개방하고 살면 의심1도 안됨ㅋㅋ ,0.698794548,3,2,0.650159615
4631,9,0.376638323,조진웅은 완벽한 타인 '0' ,0.8,3,2,0.523361677
4632,10,0.571281791,예상외의 반전 놀랐다 주는 메시지가 꽤 훌륭한듯 ,-0.054686999,3,2,0.428718209
4634,2,0.274749905,이런저런 일들이 있어난뒤 갑자기 ... 아 씨발꿈 ? 그리고 갑자기 재미나게 보던 갈등이 사라진다.??? 뭐야 ??? ,0.61206024,3,2,0.074749905
4635,5,0.009021491,배우들의 연기력은 훌륭하나... 내용은 찝찝하다. 그래서 결말이 뭔데? 누구나 비밀이란건 있으니.. 바람 불륜은 이시대에 아무것도 아니란건가? ,0.726560238,3,2,0.490978509
4636,5,0.562029839,집에서 혼자보면 영화 내내 불쾌할거에요 ,0.6,3,2,0.062029839
4637,9,0.602809429,상당히 매력적인 영화. ,0.332000963,3,2,0.297190571
4638,8,0.898092747,연극으로 올려도 재밌을것같다!!!! ,0.527896793,3,2,0.098092747
4639,9,0.570704937,오랜만에 참신한 소재였습니다~ ,0.642416074,3,2,0.329295063
4640,9,0.983995378,재밋음니다 재밋습니다 ,-0.5,3,2,0.083995378
4641,9,0.341258943,마지막  '만약 게임을 하지 않았다면?' 이라는 가정하에 나오는 연출이 인상적이다. 결국 우리들은 자기만의 비밀을 간직하고 있기에 타인과의 원만한 관계가 형성되고  거기서 나름의 행복을 느끼는 아이러니한 사회에 살고 있다. ,0.271031042,3,2,0.558741057
4642,6,0.217315763,유해진이 나온다해서 봣는데 그다지 잼잇지는 아는것같아요 그냥 그럭저럭? ,0.527427398,3,2,0.382684237
4643,8,0.677282155,배우들의 좋은 호흡이라는 것이 살렸다 ,0.222951723,3,2,0.122717845
4644,5,0.915525973,10점주려다가 마지막에 인터스텔라 팽이도는거 배껴서 갑분싸에 5점줌 ,0.377698309,3,2,0.415525973
4645,10,0.998345375,너무좋네요 잼있게봤어요 재미도 감동도 여운도 남는영화네요 ,0.540061725,3,2,0.001654625
4647,6,0.595455527,15세 관람가라면서 시작부터 이서진이 송하윤 가슴만지면서 시작하고 연인들끼리 보면 몰라 가족끼리 보는 사람들은 좀 짜증났을듯 ,0.421151544,3,2,0.004544473
4648,10,0.394421935,잘만들었음. 실제 현실을 잘 풍자했음. 그냥 보고 기분나빠져서 별로라고 생각하는 사람도 있는데  영화로써 진짜 괜찮은 영화임. 실제 경험상 일반 사람들 저거랑 크게 다를거 없다. ,0.671383302,3,2,0.605578065
4649,3,0.230727166,이런초딩들이 많은 시대라이런영화도 나오나보다 ,0.281420438,3,2,0.069272834
4650,8,0.38682884,다 좋은데 김지수와 이서진은 좀 오바였다. ,0.413053237,3,2,0.41317116
4651,7,0.898029923,다 좋은데 이서진의 연기가 망친 영화 ,0.461690258,3,2,0.198029923
4652,1,0.215739191,리메이크 영화일 뿐  더 이상은 아닌 듯.주관적 평점입니다 ,0.506999695,3,2,0.115739191
4653,6,0.704535127,짜증났다 연극적인 분위기였고  남녀가 보고 나면 서로 어색해질 줄거리. ,0.110684974,3,2,0.104535127
4654,4,0.378348738,5백만 중에 4백만이 게이거나 여자관객이겠지 ,0.296074176,3,2,0.021651262
4655,7,0.238824993,이서진 연기 왜저럼? 혼자 너무 붕 뜸 ,0.790027927,3,2,0.461175007
4656,4,0.02009511,영화가 남자만 쓰레기네 바람에 게이에 집날리고 여자는 ㄱ우아하고 고상하게 그리고 감독이  남혐 감독이냐    ,0.704278468,3,2,0.37990489
4657,8,0.67884171,이거 진짜 웃기고 재밌다 ㅋㅋ 마지막 대사가 정말 와닿네 사람들은 누구나 세가지 삶을 산다.. ,0.527095924,3,2,0.12115829
4658,2,0.86390996,보수적인 민족이 좋아할만한 영화..왜 평정이 높나했다ㅎㅎ ,0.553823088,3,2,0.66390996
4659,5,0.134669632,이게 뭐냐? 막장을 내세운 오락영화냐?? 결론 도출 공감영화냐?  공감 할순 있는 영화지만 결국 그랬구나인 말로만 공감 할만한 영화...아쉽다 ,0.353454849,3,2,0.365330368
4660,9,0.893879533,연기만큼은 진짜 높은 점수 줘야 된다 특히 염정아 한국에 이만한 여배우 또 있을까 싶다 예전부터 잘했지만 과연 잘한다 스펙트럼이 진짜 넓다 조진웅도 마찬가지고... 개인적으로 영화는 8점~8.5라 생각한다 ,-0.148675418,3,2,0.006120467
4661,10,0.534006834,주연 7명이서 끝까지 힘있게 끌고가는게 오랜만에 재미있게 잘봤습니다.그리고 예고편도 안보고 가시나 거북해서 못보겠다는분들은 이해가 안가네요; ,0.866025404,3,2,0.465993166
4662,10,0.998684287,곳곳에 숨겨진 복선이 많이서 재밌었네요 조진웅 티라미수 퍼먹는 장면 너무....ㅠ 주는 메세지도 많고 재밌게 잘 봤어요 ,0.219236301,3,2,0.001315713
4663,10,0.291603029,이 영화가 왜 1위가 아닌지 알 수 없다 ,-0.12344268,3,2,0.708396971
4664,1,0.235139161,보헤미안 랩소디 개봉하자마자 보러갔다 보헤미안랩소디보고 완벽한타인 봤는데 ㅋㅋㅋㅋ아 진짜 너무 뻔한 3류 막장드라마 1시간으로 함축시켜놓은 ㅂ.ㅅ같은 ,0.621059003,3,2,0.135139161
4665,1,0.421679288,나쁘지않습니다.. 근데 전날에 보헤미안랩소디를 보고말았네요 ,0.252050415,3,2,0.321679288
4666,1,0.665420234,보는 내내 띠용한 영화.. 이런 영화가 지금 시대에 개봉한다는게 놀라울뿐. ,0.347459233,3,2,0.565420234
4667,4,0.033935934,기대했던것보다별로였은 ,0.866025404,3,2,0.366064066
4668,1,0.702594638,아쉽네 이영화... 기대이하 ,0.387304345,3,2,0.602594638
4669,10,0.246273369,한편의 웰메이드 연극을 보고 나온 느낌이 들었고 근래 본 영화중에 가장 좋았다. 캐릭터 설정도 확실하고 스토리 연결이 지루할 틈을 안줘서 계속 울다가 웃다가했음 사람들 다 몰입해서 여기저기서 “저거저거” 하거나 막 박수치고 욕하고 ㅋㅋㅋ 진풍경이엿음 ,0,3,2,0.753726631
4670,8,0.373365283,명품배우들 모아놓으니까 극이 사네 ,0.339668875,3,2,0.426634717
4671,6,0.249916583,불편한 내용을 블랙코미디로 승화한 것과 한국영화에서 새로운 시도를 했다는 것을 높이 평가함. 하지만 불륜과 동성애를 감성으로 포장하여 미화시키는 것은 동의 못함. ,0.203975095,3,2,0.350083417
4672,9,0.366921782,웰메이드 발암물질... ,0.146962236,3,2,0.533078218
4673,6,0.771366239,무난하게 킬링타임으론 괜찮지만 9점넘을 정도의 평점은 아닌듯 너무 기대가 컸던걸까 개인적으로는 그정도로 재밌지는 않았음 ,0.61469895,3,2,0.171366239
4674,10,0.495275885,I will survive 들을때마다 이서진 생각이난다 ,0.345785128,3,2,0.504724115
4675,10,0.540362239,진짜 몰입해서 본  드라마를 가장한 공포물 ,0.866025404,3,2,0.459637761
4676,10,0.215294868,57은 상상도 못했네ㅋㅋ ,0.13361189,3,2,0.784705132
4677,1,0.823373079,평점이 왜이렇게 높은거지? 지루함 웃기지도 않음 ,0.316227766,3,2,0.723373079
4678,2,0.663383722,멍...노잼입니다 ,0.598257592,3,2,0.463383722
4679,2,0.08033061,굳이 건드리지 말아야 할^것은 놔두고 살라는 교훈? 의 쓰레기 영화 ,0.582017388,3,2,0.11966939
4680,5,0.119729906,신선한 전개고 중간에 웃기기도 했지만 왜 후반부에는 영화관 을 나가고 싶던지 약간 찜찜했다고 해야하나?개인적으로 제 스타일은 아니었어요 ,0.227765086,3,2,0.380270094
