rating,sentiment,correlation,review,spearman,label,prediction_score,predicted_label
9,0.97919786,0.07919786,마동석씨 연기 재밌었어요ㅋㅋ ,0.65017897,1.0,0.5420753,1
6,0.670277834,0.070277834,너무잔인해요 청불이긴해도 그렇게까지 많은장면을 넣어야했나 의문이드네요 ,0.55054508,1.0,0.5420265,1
9,0.908249438,0.008249438,시간이 어떻게가는지 모를 정도로 재미있다!! 윤계상의 악역 변신은 성공적이고 마블리의 포스는 역시나~ 중간중간 개그 요소들까지 웃기구 ㅋㅋ 긴장감에 쫄깃해지다가도 속시원해지는 영화였음 ,0.378249535,0.0,0.5420258,1
10,0.892304778,0.107695222,넘나잼나는 영화였어ㅋㅋ ,0.41537358,0.0,0.54198027,1
10,0.789449573,0.210550427,"마동석,윤계상 캐릭터 정말 잘 소화해냈고 영화자체가 지루할 틈이 없었다.이건 그냥 시리즈로 만들어도 잘될듯. 마동석 캐릭터가 정말 좋음. 그리고 윤계상 연기 후덜덜하다 두명 올해 상좀줬으면.. ",0.075306557,0.0,0.54197794,1
10,0.806270957,0.193729043,걍말이필요없다 ㅋ일단보셈 ,0.08247861,0.0,0.5419763,1
7,0.771178484,0.071178484,솔직히 9점대 영화는 아닌 것 같고 7~8사이라고 생각해요. 그래도 재미있었습니다~ ,0.304273631,0.0,0.5419606,1
10,0.524305522,0.475694478,아주 훌륭합니다 잘봣어여 ,0.104412418,0.0,0.54195076,1
10,0.896900117,0.103099883,영화보러 들어갈때 배가 싸해서 중간에 화장실 갈까봐 신경씌였는데 영화 시작하자마자부터 웃겨서 끝날때까지  배아픈줄도 몰랐다. ,0.25819889,0.0,0.54191905,1
10,0.118007362,0.881992638,배우들의 연기력에 넋 놓고 봤습니다. 재미는 두말할 것 없네요. ,0.467371591,1.0,0.54188216,1
9,0.949344277,0.049344277,기대안하고 봤는데 재미있네요. 마동석에 특화된 영화. ,0.666885929,1.0,0.54188085,1
9,0.93540144,0.03540144,잔인한거 빼고 다 좋아요! ,0.158113883,0.0,0.54187614,1
8,0.926523507,0.126523507,너무너무 재밌었음 마동석은 가만히 있어도 무섭다 ,0.288675135,0.0,0.5418495,1
10,0.857489705,0.142510295,마동석 윤계상 사랑해 둘다 멋지다. ,0.375660923,0.0,0.54182076,1
10,0.909201145,0.090798855,잔인하고 무섭긴하지만 시간가는지 모르고 봄.. ,0.204124145,0.0,0.54181796,1
9,0.971891701,0.071891701,진짜진짜 정말 정말 재밌습니다. ,0.566220954,1.0,0.5417929,1
10,0.994644523,0.005355477,감독의 연출력도 좋고 액션씬도 좋고 배우들~특히 짧지만 강한 출연진들 각 조폭대장들 연기 캡!!조재현 허성태 존재감에 민머리독사두목 쩔고~윤계상 그 패거리들도 열연~영화가 아무리 판타지라 해도 마동석같은 형사 많았으면! ,0.422859004,0.0,0.54177654,1
10,0.999163747,0.000836253,요 근래 본 영화 중에선 처음부터 끝까지 긴장감 있게 몰입해서 본 영화임~ 액션도 액션이지만 스토리전개가 매끄러움~ 지루할 틈 없이 빠져드는 영화~ 마동석 받쳐주는 윤계상 연기도 좋았고 암튼 재밌음~ ,0.129482854,0.0,0.5417632,1
10,0.969619036,0.030380964,재밌었어요.주연분들 연기가 좋았어요. ,0.355995747,0.0,0.54175276,1
8,0.715054512,0.084945488,"마동석, 윤계상 연기 짱이네요..시간가는줄 모르고 봤습니다..좀 잔인하긴 했어요 ",0.387478215,0.0,0.541751,1
10,0.907997251,0.092002749,강추! 아이캔스피크 평점에 속았었는데 완죤 재밋음 ㅠㅠㅠ ,0.514786295,1.0,0.54172605,1
10,0.677323937,0.322676063,너무너무 잼있게 봤습니다 ,0.894427191,1.0,0.5416837,1
6,0.198329747,0.401670253,그냥 그래요. 마동석이 그냥 짱이었음. ,0.619602621,1.0,0.5416623,1
10,0.942075431,0.057924569,시간가는 줄 모르고 잼게 봤음 ,0.590032847,1.0,0.54165417,1
10,0.914067388,0.085932612,윤계상의 악역 연기가 정말 일품입니다. 윤계상이 이토록 연기 잘하는지 오늘에서야 알았네요 ,0.512511805,1.0,0.54163855,1
10,0.990436673,0.009563327,진짜 재밌어여 ㅋㅋ 웃기면서 사이다!! ,0.383840857,0.0,0.5416134,1
10,0.986907303,0.013092697,스트레스 풀리고 웃으면서 재밌게봤어요 윤계상의 악역도 멋지고마블리에게 딱이네요시간가는지 모르고 봤어요 ,0.774596669,1.0,0.54160357,1
10,0.90632695,0.09367305,올해 최고의 국산 영화 ㅋㅋㅋ ,0.447018741,0.0,0.54158956,1
8,0.271748453,0.528251547,앞으로 한국영화 액션씬은 다들 이 영화를 참고했으면 합니다. 청년경찰 액션씬처럼 말같지도 않은 액션씬 좀 그만만드시고... ,0.523788948,1.0,0.5415764,1
9,0.72898376,0.17101624,주연배우 연기도 좋았고 실화를 바탕으로 한 이야기라 더 실감났음 ,0.0,0.0,0.54155916,1
10,0.992038846,0.007961154,"잔인한 장면이 많았지만, 마동석 효과로 재미있게 보고왔어요.ㅎㅎ 꿀잼!! ",0.614459412,1.0,0.54155356,1
8,0.999022484,0.199022484,배우들의 연기와 스토리가 정말 좋았고 액션도 시원시원해서 재밌게 봤어요. 후속작이 기대됩니다! ,0.54195923,1.0,0.5415434,1
10,0.759429693,0.240570307,"응 나아직 싱글이야~~~ ㅋㅋㅋ믿고보는 마블리,, 윤계상이 연기를 이캐 잘하는지 몰랐어요 ",0.353553391,0.0,0.5415183,1
10,0.999640942,0.000359058,기대 이상이네요 너무 스릴 있고 재밌었어요연기도 잘하고 멋있어요 조금 무섭기도 했지만 또 보려구요 ㅎㅎ 꼭 보세요 알았니~? ,0.324337487,0.0,0.54151475,1
10,0.907668769,0.092331231,마동석 진짜 멋있고 윤계상 연기 쥑입니다 꼭보세요. ,0.295656198,0.0,0.54149634,1
8,0.977754951,0.177754951,재미있네요재미있네요 ,0.311490478,0.0,0.54149365,1
10,0.98408556,0.01591444,잔인하지만 재밌어요 또 보고싶네요 ,0.405376582,0.0,0.54149103,1
10,0.914781988,0.085218012,잔인한 부분이 있지만 청불이기에 이정도는 괜찮고 배우들 연기도 수준급이어서 재미있는 영화였음 ,0.823329307,1.0,0.5414434,1
9,0.993084252,0.093084252,ㅋㅋㅋ 재밌습니다 ㅋㅋㅋ 엄마랑 같이봤는데 잔인하다면서 나올땐 재밌다고 하시네여 ㅋㅋㅋ ,0.101418511,0.0,0.5414347,1
10,0.856304169,0.143695831,윤계상 연기도 압도적이었다 ,0.101378721,0.0,0.5414347,1
9,0.468366861,0.431633139,난 킹스맨 보고 싶었는데 상영시간이 늦어서 보다 빠른 범죄도시를 봤다. 그런데 보고나니 킹스맨 안보길 잘했다는 생각이 들었다. 이 영화 그 정도임. 다른 영화 안보고 이거 보길 잘했다는 생각이 들었으면 그냥 끝. ,0.585979903,1.0,0.54142195,1
10,0.876682401,0.123317599,마블리 마블리 ㅎㅎ 매력터짐 ,0.241900526,0.0,0.54141533,1
10,0.593304455,0.406695545,정말 연출.연기등 소름 ㄷㄷㄷ 마동석.윤계상 짱 ,0.353754162,0.0,0.54137295,1
10,0.999259472,0.000740528,완전재밌게봣어요! 잔인한장면도있었지만 괜찮았음^.^ ,0.74065608,1.0,0.5413694,1
9,0.973259628,0.073259628,오락영화로써 최고인듯 ㅋㅋㅋㅋ 좀 잔인하긴한데 재밌어요 싱글 마동석 화이팅 ,0.534522484,1.0,0.5413278,1
10,0.795886636,0.204113364,개연성 차치하고 배우들 여기가 너무좋았음 ,0.529989659,1.0,0.5412951,1
9,0.871389508,0.028610492,어머니 아부지 예매해드렸는데 통쾌하고 시원해서 잘 보고 오셨다네요 ~~ ,0.679832658,1.0,0.54129314,1
10,0.848243952,0.151756048,이 영화 겁나 슬픈 영화 입니다 왜냐하면 끝나지 않았으면 하는데 결국 끝나거든요 그래서 슬픕니다 .. 개강추 .. !!! ,0.574588645,1.0,0.5412918,1
8,0.938864768,0.138864768,예상대로 잔인하긴 한데.. 재미있게 봤음. 배우들이 하나같이 연기를 잘 해서 몰입해서 봄. 윤계상 마동석 둘다 너무 역할을잘 소화했음ㅎ ,0.549879609,1.0,0.54124737,1
9,0.980160594,0.080160594,하도 이슈가 되서 오히려 기대 안 하고 봤는데 정말 실감나게 재밌게 봤습니다! ,0.670820393,1.0,0.5412211,1
10,0.975573421,0.024426579,꿀잼꿀잼넘나재미있어용 ,0.305699203,0.0,0.5412175,1
10,0.937978387,0.062021613,이제 한 20분 지났나 싶을때 시계보니 1시간 20분 지났다. 정말 재미있었다. 특히 조선족 3인조랑 조선족들 나올때 그 긴정되는 몰입감은 말로 표현할수 없었다. ,0.639310076,1.0,0.5411964,1
10,0.957951307,0.042048693,웃으면서 볼수있던 재밌는 영화 ㅎㅎㅎ ,0.270030862,0.0,0.5411944,1
8,0.889109552,0.089109552,시간가는줄 몰랐어요~근데 조금 잔인해서 별 하나 뺄께요 ,0.5,1.0,0.541168,1
8,0.575603426,0.224396574,역시 마블리 사이다 같은 영화 ,0.559071194,1.0,0.5411637,1
9,0.946091294,0.046091294,재미있어요.잔인해요. ,0.546564808,1.0,0.5411297,1
8,0.997162581,0.19716258,재밋어요재밋어요재밋어요 ,0.267487727,0.0,0.5411282,1
10,0.940616727,0.059383273,맨처음에 윤계상 웃을때 하이킥때 모습 살짝 겹쳤는데 뒤로갈수록 악역을 넘 잘해서 그모습 잊게됨ㅋㅋ 재밌습니다 ,0.58310882,1.0,0.54112697,1
10,0.867985189,0.132014811,드럽게 재미 있네 솔직히 보셈 ,0.392792202,0.0,0.54112595,1
9,0.647446334,0.252553666,와 윤계상 새로 봤다. 진짜 연기 개잘하네. ,0.244317346,0.0,0.5411173,1
7,0.89102149,0.19102149,괜찮네요. 윤계상이 너무 멋져요. ,0.518493944,1.0,0.5410903,1
10,0.729579568,0.270420432,마동석 만한  주인공이 없을듯!진짜 딱 본인케릭 ㅋㅋ잼있었어요 ,0.5,1.0,0.5410099,1
10,0.793633103,0.206366897,뻔한 내용이지만 안뻔하네요. 재밋게 봤어요 ,0.774596669,1.0,0.541009,1
10,0.910982609,0.089017391,역시 동석이 형이 짱입니다. 묵빅한 한방 한방이 아오 만나면 끝남 ,0.711991493,1.0,0.5409987,1
10,0.998844385,0.001155615,꼭 보세요 과하지 않고 적당하게 잔인함과 코믹이 잘 어우러진 영화! 올해 가장 재미있는 영화인 듯ㅎㅎ 정말 재밌음 후회안함 ,0.654653671,1.0,0.54098994,1
10,0.982328296,0.017671704,복잡한 생각 집어던지고 즐기면서 보기에 최고의 영화 ,0.36706437,0.0,0.5409692,1
10,0.936111808,0.063888192,괴게많이돠게많아되게많이 재밋어요 ,0.866025404,1.0,0.5409391,1
10,0.623102486,0.376897514,이영화보고 계속 조선족말투나오는데 어떻할꺼니 책임질꺼니 ,0.245242545,0.0,0.5408991,1
9,0.776082039,0.123917961,스토리 재미 연기 굿굿입니다 ,0.632455532,1.0,0.54089487,1
10,0.99274087,0.00725913,정말 재미있는 영화네요!! ,0.806183534,1.0,0.5408853,1
8,0.892248511,0.092248511,너무 잔인하지만... 마동석 연기 좋았어요... ,0.25819889,0.0,0.54088324,1
10,0.994057298,0.005942702,친구. 범죄와의 전쟁. 추격자. 살인의 추억. 바람. 파이란. 비열한 거리.. 재밌다고 생각하는 사람들은 꼭 봐라. 위의 영화들처럼 잘 만들었다. 한국액션 영화라고 타이틀 건 영화 중엔 최고작이다.  진짜 재밌다 ,0.673855351,1.0,0.54088,1
9,0.951106548,0.051106548,아무생각없이 오락용으로 보세요들. 재밌네요. ,0.5,1.0,0.5407949,1
10,0.999442101,0.000557899,정말 한 분 한 분 빠짐없이 연기 너무 짱짱  그 중에서도 진선규 배우님이랑 김성규 배우님의 연기가 너무 취저였어요  정말 연기력 만으로도 볼 맛 나는 영화였어요 최고!! ,0.654653671,1.0,0.5407822,1
10,0.909712791,0.090287209,"킹스맨보려다가 시간안맞아서 본건데  생각보다 스토리도 좋았고 주연, 조연 다들 연기도너무잘하고;; 지루하지않게 봤네요 ㅋㅋㅋ 빵터지는 부분들도 있고 ",0.778405391,1.0,0.5407722,1
10,0.929631472,0.070368528,좀잔인한부분도있었지만  대체적으로 재밌게봤습니다 ,0.25819889,0.0,0.54076177,1
10,0.984035373,0.015964627,너무 재밌고 시간 가는 줄 모르게 봤습니다 ,0.545544726,1.0,0.54070693,1
1,0.497009665,0.397009665,화끈하고 잼나긴한데 ㅋㅋ  지금 평점은 아니죠~ 알바들아 ㅋㅋ 7.5 정도가 적당 ㅋㅋ 스토리 안 보신다면 추천! ,0.654917733,1.0,0.5406984,1
9,0.936814666,0.036814666,좀 좌닌했지만 재미있었음. 윤계상 연기가 기억에 남음 ,0.626988623,1.0,0.5406835,1
10,0.973439813,0.026560187,진짜 넘넘 재미따 .. 아니 좀 잔인해서 영화 끝나고도 후유증이 있었지만 이렇게 복합적으로 재미를 줄줄이야... 크.. 연기도 넘 잘해요 ,0.5,1.0,0.5406523,1
9,0.63044107,0.26955893,꿀잼보세요윤계상  연기 짱 ,0.149778747,0.0,0.5406082,1
9,0.966283023,0.066283023,"화끈하고 멋진영화 연휴의 마지막, 최고의 영화 ",0.88273483,1.0,0.5405979,1
10,0.888563871,0.111436129,지루하지 않고 좋네요^^ ,0.331313199,0.0,0.5405883,1
10,0.999836445,0.000163555,단짠 단짠 같은 영화!!! 웃기다가 쪼이다가 웃기다가 쪼이다가~~!!! 2시간이 순식간에 지나 갔네요 ㅎㅎ 역시 명절에 사이다같이 시원한 액션이 쵝오!! 그리고 생각보다 잔인하지 않았어요! 딱 기분좋게 볼만한 액션의 강도였어요^^ ,0.688723872,1.0,0.5405517,1
8,0.582569838,0.217430162,액션 및 간간히 나오는 애드립이 재밌네요 연기 잘하고 몰입감있어요 오늘 킹스맨하고 같이 연속으로 봤는데 킹스맨 평점 1점 주고 오히려 범죄도시 8점주네요킹스맨 1을보고 기대하고 2를 본 저는 3류영화 봤어요 ,0.741249317,1.0,0.54053086,1
10,0.997299075,0.002700925,완전 재밌음!!! 강추!! 대한민국 형사는 다 마동석 같았음 좋겠음 윤계상 인생작 인정!!! ,0.131761155,0.0,0.54053044,1
9,0.924840927,0.024840927,너무실감나고 사실적은것같아 재미있어요. ,0.25819889,0.0,0.5405093,1
1,0.401080877,0.301080877,영화보고왔는대 내가평점까지 달아야되니? ,0.015560042,0.0,0.5404475,1
10,0.79941237,0.20058763,여러분 그냥....말이 필요없는 영화에요영화 평점을 써보는건 첨이자 마지막이 될듯해요 ,0.774596669,1.0,0.54044646,1
10,0.876705408,0.123294592,재밌게 봤습니다. 윤계상님 연기에 소름이 돋았습니다. ,0.866025404,1.0,0.5404448,1
10,0.959987223,0.040012777,그냥 너무 재밌게 봤습니다!!!!왜 사람들이 다 재밌다는 이유를 알겠네요 ㅎㅎ ,0.908295106,1.0,0.5404374,1
10,0.516373277,0.483626723,청불이 아니였다면 천만도 갔을영화 근데 청불이라 더 재밌었던 영화 ,0.109470679,0.0,0.54043,1
9,0.331235111,0.568764889,남한산성은 노무현입니다 보다 잼없고 졸다나오고 정치적색채 좋아하는 나도 졸다나오고 범죄도시는 긴장감. 좋고시간때우기로 최고. 볼만함 ,0.21821789,0.0,0.54042375,1
8,0.970142007,0.170142007,재밌고 볼만합니다~ 근데 생각보다 더 잔인하네요ㅜㅜ 청불인거 알긴 알았지만..ㅎㅎ ,0.614200997,1.0,0.5403805,1
10,0.48354575,0.51645425,평점보고 보러갔는데 완전잼났음 ,0.113249484,0.0,0.54037607,1
10,0.930533826,0.069466174,계속 매진 되서 겨우 봤네요!단짠단짠 영화ㅋㅋㅋ액션 코믹 반전 애로 히어로 다 있습니다ㅋ ,0.616196164,1.0,0.54037476,1
9,0.955719054,0.055719054,많이 잔인하고 폭력적이지만 재밌게 봤습니다. 강추입니다.~ ,0.783546794,1.0,0.54037255,1
10,0.926633835,0.073366165,윤계상이 싫어진 영화 ...그만큼 이미지변신 잘했음 ㅎㅎ마동석 ㅋㅋㅋ아직 싱글이야 ㅋㅋㅋ ,0.416791444,0.0,0.54036367,1
9,0.865071535,0.034928465,재밌다고 하고 실화라해서 보고 싶었다생각보다 잔인한장면이 많아 놀라기는 했지만이야기 전개가 빠르고 군더더기가 없어 시간가는줄 모르고 봤다 ,0.347304423,0.0,0.5403611,1
10,0.753982604,0.246017396,윤계상님 이제 진짜 배우구나 깨닫게 되는 영화 ,0.547722558,1.0,0.54034454,1
10,0.983240128,0.016759872,잔인하지만 너무 재밌게 잘봣어요 ,0.670621071,1.0,0.5403289,1
10,0.944906116,0.055093884,마동석과 윤계상이라는 주연 뿐만 아니라 모든 조연배우들의 연기까지 찰져서 넘나 몰입해서 본 영화! 배우 한 분도 버릴분이 없네요! 심장쫄깃하게 쫄렸던 부분도 있었지만 유쾌상쾌통쾌 시원하고 재밌었습니다!! ,0.654653671,1.0,0.5402997,1
10,0.977165341,0.022834659,너무 재밌었습니다~! 윤계상 나올 때마다 너무 포스 쩔어서 어휴.. 심장 엄청 두근거렸어요 ,0.25819889,0.0,0.5402772,1
10,0.974420071,0.025579929,마동석 윤계상 최고!! ,0.408238294,0.0,0.5402735,1
10,0.968297541,0.031702459,너무 재밌는 영화였습니담ㅁ ,0.091333619,0.0,0.5402615,1
10,0.705677152,0.294322848,정말 잼있어요  간만에 통쾌한영화 ,0.866025404,1.0,0.54025954,1
10,0.772637725,0.227362275,말로 표현을 못하겠음 꼭 봐야하는 영화 ,0.866025404,1.0,0.5402341,1
9,0.99831605,0.09831605,아~진짜 잼있다 웃기기도 하고 액션도 좋고 마동석과 캐릭터가 정말 잘 어울린다 마동석을 위한 영화같아 물론 윤계상의 악역도 너무 좋았다 ,0.544291366,1.0,0.5401947,1
9,0.929506421,0.029506421,살벌하지만 재밌네요. ,0.650702011,1.0,0.54012984,1
8,0.949216485,0.149216485,기대안했는데 재밌어요! ,0.737344402,1.0,0.5401263,1
10,0.940760434,0.059239566,진짜 대박 !!!꿀잼 마동석.윤계상 넘  멋져 ,0.364649256,0.0,0.54011434,1
9,0.822713852,0.077286148,시원시원해요 ㅎㅎ 마동석님은 말할것도없고 윤계상님도 무섭게 연기잘하시는것같네요 ,0.08475223,0.0,0.5401077,1
9,0.41403538,0.48596462,생각안하고 갔는데진짜 잼났어요 ,0.5,1.0,0.5401065,1
8,0.179714114,0.620285887,근데 조폭과 싸우는 경찰치고는 총도 없고 저런게 맨몸싸움해야하는건가요 심지어 조폭은 칼도 다 들고있는데 왜우리나라 경찰은 총이없나요 ,0.498294598,1.0,0.5401027,1
10,0.752462626,0.247537374,영화시작할때부터 끝날때까지 재밌음 ,0.828078671,1.0,0.5401014,1
10,0.726310551,0.273689449,끝판에 핵사이다  ㅎㅎㅎ 넘나 잼게봣어요 ,0.21821789,0.0,0.5400992,1
8,0.625921428,0.174078572,넘나 잔인하잖아요?ㅠㅠ ,0.024708311,0.0,0.54009765,1
9,0.771942437,0.128057563,평점이 하도 높아서 알바인줄 알았는데 리얼 재밌다ㅋㅋ ,0.598019644,1.0,0.5400851,1
10,0.945154548,0.054845452,재밌었어요 통쾌한 액션 강추 ,0.866025404,1.0,0.5400434,1
10,0.970300674,0.029699326,너무너무 재미있어요. ,0.459071386,1.0,0.54003817,1
10,0.766706944,0.233293056,최곱니다^^  후회없음! ,0.316227766,0.0,0.5400199,1
4,0.337928057,0.062071943,필요이상으로 잔인하고 요란한 영화. 그냥 마동석 보는 맛 ,0.531342086,1.0,0.54000366,1
9,0.998127163,0.098127162,생각보다 윤계상 연기가 너무 좋았고전반적으로 너무 재밌었던 ,0.722001533,1.0,0.5400001,1
10,0.958775938,0.041224062,진짜 재미있고 연기도 잘합니다 이건 꼭 보세요 후회안합니다 ,0.296062561,0.0,0.53996646,1
10,0.792220473,0.207779527,아주시원시원한전개가 맘에들어요 액션싫어하고 한국조폭영화싫어하는 20대여자인데 넘 웃기고 재밌게봄 ㅋㅋㅋ 늘나오는한국배우들이 아니라서 식상하지않고 더 좋았음 ,0.409673245,0.0,0.5399582,1
8,0.92792213,0.12792213,재밌었어요..! 잔인하긴 했지만 그래도 즐겁게 봤어요 ,0.749105747,1.0,0.5399248,1
8,0.67366159,0.12633841,재밌음... 그냥  길게  다른 소리 할 것 없고... 재밌음. ,0.049544955,0.0,0.53987855,1
10,0.976329505,0.023670495,시작부터 끝까지 쫄깃쫄깃 재미있어요!  윤계상님 연기 짱! 마동석님 멋져요! ,0.774596669,1.0,0.53987277,1
10,0.314101934,0.685898066,지루할틈이없는사이다같은영화 ,0.039840954,0.0,0.53985924,1
10,0.986470461,0.013529539,진짜 재밋어여!ㅋㅋㅋㅋ ,0.545544726,1.0,0.5398546,1
9,0.998313725,0.098313725,배우들의 연기가 영화속에 너무 잘 스며들어 이질감 없이 아주 재미나게 봤네요. 윤계상님 연기도 정말 좋았씁니다. ,0.57799806,1.0,0.5398522,1
10,0.937068582,0.062931418,아무 생각없이 봤는데....진짜 재밌어요.... ,0.866025404,1.0,0.5398416,1
10,0.939345658,0.060654342,윤계상 진짜 연기 ㄷㄷㄷ 마지막까지 몸부림치던 장첸.. 기억에 남네요 ,0.948683298,1.0,0.5398271,1
10,0.938378155,0.061621845,지루하지 않고 재밌게 봤습니다. ,0.722143467,1.0,0.5398096,1
9,0.922562599,0.022562599,옆에 친구는 암걸리겠다며..눈을 질끈감고 귀막고 봤지만..전 너무 재미나게 시간 가는 줄 모르고 봤어요!  잔인한 장면도 좀 있지만. 유쾌 상쾌 통쾌 !! ,0.071176879,0.0,0.53980374,1
8,0.996538997,0.196538997,재미있더군요 스릴이좋아요 오락영화론 최고 ,0.948683298,1.0,0.5398015,1
10,0.546664238,0.453335762,큰기대없이 봤는데 진짜 잼나네요 ,0.774596669,1.0,0.53977066,1
10,0.952145338,0.047854662,연기 스토리 다 좋다!! ,0.409776153,0.0,0.53977,1
10,0.491528869,0.508471131,인물들 전부 매력있고 스트레스 다 풀렸어용 위성락 역할 뭔가 매력 쩜 ,0.4455269,0.0,0.5397545,1
10,0.880881786,0.119118214,지루함이 없이 상당히 재미있습니다. ,0.501360137,1.0,0.5397268,1
10,0.97599256,0.02400744,너무너무 재밌었습니다. ,0.074848119,0.0,0.53971833,1
10,0.849840641,0.150159359,내가 오늘로 이영화 두번봤다.근데도 잼있네..마동석도  잘하지만.나머지 조연들 연기가 아주압권 ,0.595551087,1.0,0.5396995,1
10,0.911775649,0.088224351,아ㅏㅏㅏㅏ 말이필요없음  꼭 봐야됨!!!!살짝살짝  잔인함에 놀라긴햇지만... ㅋㅌ 쵝오! ,0.486749459,1.0,0.53969866,1
10,0.923553646,0.076446354,아직 아이봤니 존잼 꿀잼 윤계상 연기변신 완전 잘함!!!! ,0.866025404,1.0,0.53968924,1
10,0.779320359,0.220679641,잔인하긴 했지만 엄청 재밌었어요 짱짱.. ,0.0,0.0,0.5396882,1
10,0.809436381,0.190563619,오랜만에 재미난 영화. 이거지. ! ,0.658776436,1.0,0.5396269,1
10,0.993480444,0.006519556,대박 재미있음 ㅋ 역시 마동석 잔인하게. 연기잘한 윤계상 ,0.676123404,1.0,0.5396061,1
10,0.945077181,0.054922819,재밋엇어용 ㅎㅎㅎ 짜아앙ㅇ ,0.25819889,0.0,0.53951913,1
10,0.698323846,0.301676154,방금보고왔는데 진짜 레알꿀잼ㅋ ,0.767161922,1.0,0.5394848,1
10,0.760723591,0.239276409,두시간 순삭 당해버렸네요. 시간가는 줄 모르고 봤습니다. ,0.774596669,1.0,0.5393839,1
10,0.894744277,0.105255723,이거 10점 아니면 뭘 10점 줘야 하지.. ,0.547188454,1.0,0.5393203,1
10,0.996752381,0.003247619,최고의 영화! 개인적으로 진짜 베테랑 보다 재미났어요! ,0.777541914,1.0,0.5393141,1
8,0.394479692,0.405520308,스토리가 살짝 부실한 느낌은 있지만 적당했음ㅋ ,0.353093932,0.0,0.5393074,1
10,0.848624349,0.151375651,"영화 진짜 잘만들었는데, 홍보와 포스터가 200만명은 날려먹은듯 ... ",0.531380497,1.0,0.53925186,1
10,0.432665139,0.567334861,꿀잼 11점 주고싶어여 ㅋ ,0.38144843,0.0,0.5392132,1
10,0.979131818,0.020868182,제가 봤던 영화중 손 꼽히게 재밌게 봤습니다. 어두운 영화 좋아하지는 않아서 잘 보지 않지만... 정마루적극 추천 할 만한 영화 입니다. 보고 나서도 끝이  개운해서 참 좋았습니다. ,0.5,1.0,0.53919226,1
10,0.906214237,0.093785763,지루하지않고 재미있었어요~ ,0.40824829,0.0,0.5391562,1
10,0.32815811,0.67184189,샹영관좀 늘려라  나쁜 넘들아.. 킹스맨만 죄다 해놓고..추석전에 예매하느라 힘들었네 용산에서 봤는데 그 작은관에 사람이 꽉차서 매진이드라.. ,0.201742511,0.0,0.53915215,1
9,0.842790961,0.057209039,윤계상은 god가 아니라 배우예요^^ 재미있어요 ,0.513235065,1.0,0.53908366,1
9,0.455063462,0.444936538,평점 낮게주는 새끼들은 조선족들이냐? ,0.386063137,0.0,0.5390641,1
10,0.724216819,0.275783181,코믹과 액션 반반 섞어놓은 영화네요 꿀잼 ,0.866025404,1.0,0.5390231,1
10,0.949875176,0.050124824,마동석의 캐릭터를 가장 잘살린영화아닐까싶다. 주인공이 위험에 처해야만한다는 선입견을 가장 잘 헤쳐나간영화! ,0.339057136,0.0,0.5390105,1
10,0.934492528,0.065507472,"이거 시사회로 봤는데 정말 재밌어요.  시사회로 안봤으면 안볼러갈 영화였는데, 보고 나서는 추천하는 영화입니다.  꼭 보세요. 최소 본전이상은 합니다. ",0.255005363,0.0,0.53899926,1
8,0.967506409,0.167506409,재밌어요~~~마동석 너무웃겨요 ,0.564384099,1.0,0.53899217,1
10,0.912755966,0.087244034,평소 청불 액션이면 절대 안보는 친구들도 재밌게 봤다고 한 영화! 19세 같은 장면들이 부담스럽지 않아서 좋았습니다~! ,0.335275543,0.0,0.5389719,1
9,0.99697417,0.09697417,재밌다!! 올해 택시운전사 이후로 가장 재밌게 본 영화인듯! ,0.207866608,0.0,0.5389706,1
10,0.973596573,0.026403427,진짜 재밌음쩔어요         후회안해요 ,0.448545358,0.0,0.5389704,1
10,0.986167789,0.013832211,보다가  빵빵터져 웃다가  시간가는줄 몰랐네요. 윤계상 연기 쩔고  마블리 넘 귀엽구~~^^ 잔인한 장면도있지만  넘 잼나게봤다는요. 니  내 누군지아니~~ㅋㅋ ,0.42245927,0.0,0.53894967,1
10,0.863697708,0.136302292,진짜존잼 남한산성 평점 조작에 눈갱당하고 이거보고 리얼 힐링함 진짜재밌다 적당한 웃음과 마블리의 사기캐 조합 걍보셈 후회없음 ,0.302749589,0.0,0.53891706,1
10,0.952193618,0.047806382,굿...재밋었어ㅋㅋㅋ ,0.806779311,1.0,0.53889924,1
10,0.938882709,0.061117291,제법 괜찮은영화였다 짜슥들아 ,0.707106781,1.0,0.5388844,1
10,0.973315597,0.026684403,잔인하고 폭력적이고  무섭다  근데 넘넘넘 재미지다 ㅋㅋㅋ 솔직히 조연들이 많이 받쳐준다  맨날 나오는 조연들 아니라서 더 신선하고 잼나는듯~~ 조연들 짱 윤계상 초섹시 마동석 체력 짱 ㅋㅋ ,0.447489291,0.0,0.53885037,1
10,0.843615055,0.156384945,너무재밌게봤어요. 윤계상 연기도 멋졌고 마동석은 말할것도없고!! 두분다 멋지세요 ,0.866025404,1.0,0.53884447,1
10,0.99035871,0.00964129,"액션영화 정말 오랜만에 보는데.. 배우 한분한분이 다 연기를 잘하셔서 몰입이 잘됐어요. 특히 마동석씨 주먹 한방한방이 너무 통쾌했고, 윤계상씨 연기도 되게 멋졌어요 ㅎㅎ ",0.359247575,0.0,0.5388271,1
10,0.981274486,0.018725514,재밋어요. 마동석 너무 멋있음 ㅠㅠ ,0.912870929,1.0,0.53882027,1
